date,home_team,away_team,home_score,away_score,neutral_site,season,margin
2020-03-07,Indiana,Wisconsin,56.0,60.0,False,2020,-4.0
2020-03-07,Vermont,Maine America East MBB Championship,61.0,50.0,False,2020,11.0
2020-03-07,UT Arlington,Coastal Carolina Sun Belt MBB Championship,62.0,63.0,False,2020,-1.0
2020-03-07,UMass Lowell,Hartford America East MBB Championship,75.0,89.0,True,2020,-14.0
2020-03-07,UMBC,New Hampshire America East MBB Championship,73.0,67.0,False,2020,6.0
2020-03-07,UC Davis,UC Riverside,61.0,66.0,True,2020,-5.0
2020-03-07,Stony Brook,Albany (NY) America East MBB Championship,76.0,73.0,False,2020,3.0
2020-03-07,Southern California,UCLA,54.0,52.0,False,2020,2.0
2020-03-07,South Carolina,Vanderbilt,74.0,83.0,True,2020,-9.0
2020-03-07,San Diego St.,Utah St.,56.0,59.0,True,2020,-3.0
2020-03-07,Saint Louis,St. Bonaventure,72.0,49.0,False,2020,23.0
2020-03-07,Saint Francis (PA),Sacred Heart Northeast Conference MBB Tournament,84.0,72.0,False,2020,12.0
2020-03-07,Sacred Heart,Saint Francis (PA) Northeast Conference MBB Tournament,72.0,84.0,True,2020,-12.0
2020-03-07,SMU,South Fla.,60.0,61.0,True,2020,-1.0
2020-03-07,SFA,Sam Houston St.,68.0,57.0,False,2020,11.0
2020-03-07,Robert Morris,LIU Northeast Conference MBB Tournament,86.0,66.0,False,2020,20.0
2020-03-07,Rice,UTEP,72.0,77.0,False,2020,-5.0
2020-03-07,Purdue Fort Wayne,South Dakota St.,77.0,74.0,True,2020,3.0
2020-03-07,Purdue,Rutgers,68.0,71.0,False,2020,-3.0
2020-03-07,Prairie View,Southern U.,80.0,89.0,True,2020,-9.0
2020-03-07,Portland St.,Sacramento St.,76.0,72.0,False,2020,4.0
2020-03-07,Pepperdine,Saint Mary's (CA),82.0,89.0,True,2020,-7.0
2020-03-07,Pacific,San Francisco,54.0,72.0,True,2020,-18.0
2020-03-07,Old Dominion,UAB,63.0,72.0,True,2020,-9.0
2020-03-07,Idaho,Idaho St.,80.0,76.0,False,2020,4.0
2020-03-07,Florida,Kentucky,70.0,71.0,False,2020,-1.0
2020-03-07,Hartford,UMass Lowell America East MBB Championship,89.0,75.0,False,2020,14.0
2020-03-07,Cal Poly,UC Santa Barbara,67.0,69.0,True,2020,-2.0
2020-03-07,CSUN,Hawaii,86.0,82.0,False,2020,4.0
2020-03-07,CSU Bakersfield,Grand Canyon,61.0,64.0,True,2020,-3.0
2020-03-07,Brown,Dartmouth,70.0,58.0,True,2020,12.0
2020-03-07,Bradley,Drake,76.0,66.0,True,2020,10.0
2020-03-07,Boston College,Florida St.,62.0,80.0,True,2020,-18.0
2020-03-07,Belmont,Murray St.,76.0,75.0,True,2020,1.0
2020-03-07,Baylor,West Virginia,64.0,76.0,True,2020,-12.0
2020-03-07,Auburn,Tennessee,85.0,63.0,True,2020,22.0
2020-03-07,Arkansas St.,Louisiana Sun Belt MBB Championship,66.0,73.0,True,2020,-7.0
2020-03-07,Cal St. Fullerton,Long Beach St.,75.0,69.0,False,2020,6.0
2020-03-07,Arkansas,Texas A&M,69.0,77.0,True,2020,-8.0
2020-03-07,Arizona St.,Washington St.,83.0,74.0,False,2020,9.0
2020-03-07,Arizona,Washington,63.0,69.0,False,2020,-6.0
2020-03-07,Alcorn,Texas Southern,90.0,75.0,False,2020,15.0
2020-03-07,Albany (NY),Stony Brook America East MBB Championship,73.0,76.0,True,2020,-3.0
2020-03-07,Alabama St.,Grambling,58.0,70.0,False,2020,-12.0
2020-03-07,Alabama A&M,Jackson St.,51.0,54.0,False,2020,-3.0
2020-03-07,Alabama,Missouri,50.0,69.0,True,2020,-19.0
2020-03-07,Abilene Christian,UIW,71.0,68.0,True,2020,3.0
2020-03-07,A&M-Corpus Christi,Houston Baptist,84.0,78.0,False,2020,6.0
2020-03-07,Harvard,Yale,83.0,69.0,False,2020,14.0
2020-03-07,Ark.-Pine Bluff,Mississippi Val.,71.0,74.0,False,2020,-3.0
2020-03-07,California,Oregon St.,56.0,74.0,True,2020,-18.0
2020-03-07,Butler,Xavier,72.0,71.0,True,2020,1.0
2020-03-07,Central Ark.,Northwestern St.,85.0,100.0,False,2020,-15.0
2020-03-07,Georgia,LSU,64.0,94.0,True,2020,-30.0
2020-03-07,Georgetown,Villanova,69.0,70.0,False,2020,-1.0
2020-03-07,Furman,Wofford,68.0,77.0,True,2020,-9.0
2020-03-07,Fordham,George Mason,61.0,65.0,False,2020,-4.0
2020-03-07,FIU,Western Ky.,85.0,91.0,False,2020,-6.0
2020-03-07,California Baptist,UTRGV,76.0,79.0,True,2020,-3.0
2020-03-07,Eastern Wash.,Weber St.,78.0,69.0,False,2020,9.0
2020-03-07,ETSU,VMI,70.0,57.0,True,2020,13.0
2020-03-07,Duke,North Carolina,89.0,76.0,False,2020,13.0
2020-03-07,Drexel,UNCW,66.0,55.0,True,2020,11.0
2020-03-07,Denver,North Dakota St.,69.0,71.0,True,2020,-2.0
2020-03-07,Elon,James Madison,63.0,61.0,True,2020,2.0
2020-03-07,Dayton,George Washington,76.0,51.0,False,2020,25.0
2020-03-07,DePaul,Providence,55.0,93.0,True,2020,-38.0
2020-03-07,Chattanooga,UNC Greensboro,78.0,68.0,True,2020,10.0
2020-03-07,Cincinnati,Temple,64.0,63.0,False,2020,1.0
2020-03-07,Coastal Carolina,UT Arlington Sun Belt MBB Championship,63.0,62.0,True,2020,1.0
2020-03-07,Charlotte,Louisiana Tech,43.0,66.0,True,2020,-23.0
2020-03-07,Columbia,Penn,65.0,85.0,True,2020,-20.0
2020-03-07,Cornell,Princeton,85.0,82.0,True,2020,3.0
2020-03-07,Creighton,Seton Hall,77.0,60.0,False,2020,17.0
2020-03-07,Colorado,Utah,72.0,74.0,True,2020,-2.0
2020-03-08,Winthrop,Hampton Big South MBB Championship,76.0,68.0,False,2020,8.0
2020-03-08,Liberty,Lipscomb ASUN MBB Championship,73.0,57.0,False,2020,16.0
2020-03-08,Tulsa,Wichita St.,57.0,79.0,True,2020,-22.0
2020-03-08,Tulane,UConn,76.0,80.0,False,2020,-4.0
2020-03-08,Omaha,Oral Roberts,52.0,79.0,True,2020,-27.0
2020-03-08,Northeastern,Towson,72.0,62.0,True,2020,10.0
2020-03-08,North Dakota,South Dakota,74.0,71.0,True,2020,3.0
2020-03-08,Minnesota,Nebraska,107.0,75.0,False,2020,32.0
2020-03-08,Michigan St.,Ohio St.,80.0,69.0,False,2020,11.0
2020-03-08,Maryland,Michigan,83.0,70.0,False,2020,13.0
2020-03-08,Lipscomb,Liberty ASUN MBB Championship,57.0,73.0,True,2020,-16.0
2020-03-08,Lafayette,Colgate Patriot League MBB Championship,64.0,89.0,True,2020,-25.0
2020-03-08,Boston U.,Bucknell Patriot League MBB Championship,64.0,61.0,False,2020,3.0
2020-03-08,Houston,Memphis,64.0,57.0,False,2020,7.0
2020-03-08,Hampton,Winthrop Big South MBB Championship,68.0,76.0,True,2020,-8.0
2020-03-08,Elon,William & Mary,68.0,63.0,True,2020,5.0
2020-03-08,East Carolina,UCF,62.0,94.0,True,2020,-32.0
2020-03-08,ETSU,Western Caro.,97.0,75.0,True,2020,22.0
2020-03-08,Drexel,Hofstra,43.0,61.0,True,2020,-18.0
2020-03-08,Colgate,Lafayette Patriot League MBB Championship,89.0,64.0,False,2020,25.0
2020-03-08,Col. of Charleston,Delaware,67.0,79.0,True,2020,-12.0
2020-03-08,Chattanooga,Wofford,70.0,72.0,True,2020,-2.0
2020-03-08,Bucknell,Boston U. Patriot League MBB Championship,61.0,64.0,True,2020,-3.0
2020-03-08,Bradley,Valparaiso,80.0,66.0,True,2020,14.0
2020-03-08,Illinois,Iowa,78.0,76.0,False,2020,2.0
2020-11-25,Morgan St.,Mount St. Mary's,55.0,62.0,False,2021,-7.0
2020-11-25,Nevada,North Dakota St.,62.0,48.0,True,2021,14.0
2020-11-25,New Hampshire,Keene St.,93.0,54.0,False,2021,39.0
2020-11-25,Nicholls St.,UC Davis,101.0,93.0,True,2021,8.0
2020-11-25,Oklahoma St.,UT Arlington,75.0,68.0,True,2021,7.0
2020-11-25,Northern Ill.,UIC,61.0,65.0,False,2021,-4.0
2020-11-25,Northwestern St.,Texas Tech,58.0,101.0,True,2021,-43.0
2020-11-25,Oakland,Xavier,49.0,101.0,True,2021,-52.0
2020-11-25,Montana St.,UNLV,91.0,78.0,True,2021,13.0
2020-11-25,North Ala.,Oakwood,98.0,74.0,False,2021,24.0
2020-11-25,Missouri,Oral Roberts,91.0,64.0,False,2021,27.0
2020-11-25,Little Rock,Prairie View,71.0,66.0,True,2021,5.0
2020-11-25,Mercer,North Georgia,79.0,48.0,False,2021,31.0
2020-11-25,Memphis,Saint Mary's (CA),73.0,56.0,True,2021,17.0
2020-11-25,McNeese,Nebraska,55.0,102.0,True,2021,-47.0
2020-11-25,Maryland,Old Dominion,85.0,67.0,False,2021,18.0
2020-11-25,Liberty,Purdue,64.0,77.0,True,2021,-13.0
2020-11-25,LMU (CA),Southern Utah,85.0,83.0,False,2021,2.0
2020-11-25,Kentucky,Morehead St.,81.0,45.0,False,2021,36.0
2020-11-25,Kennesaw St.,Carver,87.0,40.0,False,2021,47.0
2020-11-25,Kansas City,Culver-Stockton,105.0,35.0,False,2021,70.0
2020-11-25,James Madison,Limestone,89.0,55.0,False,2021,34.0
2020-11-25,Pacific,UC Riverside,66.0,60.0,False,2021,6.0
2020-11-25,Miami (OH),North Dakota,81.0,67.0,False,2021,14.0
2020-11-25,Pepperdine,UC Irvine,86.0,72.0,True,2021,14.0
2020-11-25,Jacksonville,Coastal Ga.,99.0,57.0,False,2021,42.0
2020-11-25,Portland,Seattle U,72.0,84.0,False,2021,-12.0
2020-11-25,Weber St.,Adams St.,88.0,60.0,False,2021,28.0
2020-11-25,VMI,St. Andrews,90.0,63.0,False,2021,27.0
2020-11-25,Utah St.,VCU,69.0,85.0,True,2021,-16.0
2020-11-25,UTEP,Tex. Permian Basin,100.0,81.0,False,2021,19.0
2020-11-25,USC Upstate,Southern Wesleyan,72.0,82.0,False,2021,-10.0
2020-11-25,UNI,Western Ky.,87.0,93.0,True,2021,-6.0
2020-11-25,UNCW,Western Caro.,76.0,98.0,True,2021,-22.0
2020-11-25,Towson,Virginia,54.0,89.0,True,2021,-35.0
2020-11-25,The Citadel,Piedmont,89.0,64.0,False,2021,25.0
2020-11-25,Texas St.,Mary Hardin-Baylor,98.0,59.0,False,2021,39.0
2020-11-25,Texas Southern,Washington St.,52.0,56.0,True,2021,-4.0
2020-11-25,Pittsburgh,Saint Francis (PA),70.0,80.0,False,2021,-10.0
2020-11-25,Texas,UTRGV,91.0,55.0,False,2021,36.0
2020-11-25,South Fla.,Florida Col.,94.0,84.0,False,2021,10.0
2020-11-25,South Dakota St.,West Virginia,71.0,79.0,True,2021,-8.0
2020-11-25,San Francisco,UMass Lowell,68.0,76.0,True,2021,-8.0
2020-11-25,San Diego St.,UCLA,73.0,58.0,False,2021,15.0
2020-11-25,Saint Peter's,St. John's (NY),75.0,76.0,True,2021,-1.0
2020-11-25,Wofford,Toccoa Falls,88.0,49.0,False,2021,39.0
2020-11-25,SMU,Sam Houston St.,97.0,67.0,False,2021,30.0
2020-11-25,SIUE,Saint Louis,52.0,89.0,True,2021,-37.0
2020-11-25,Rutgers,Sacred Heart,86.0,63.0,False,2021,23.0
2020-11-25,Radford,Virginia Tech,62.0,77.0,True,2021,-15.0
2020-11-25,Purdue Fort Wayne,Southeastern La.,67.0,63.0,False,2021,4.0
2020-11-25,Tarleton St.,Dallas Christian,103.0,48.0,False,2021,55.0
2020-11-25,Iowa,N.C. Central,97.0,67.0,False,2021,30.0
2020-11-25,Sacramento St.,Bethesda (CA),101.0,57.0,False,2021,44.0
2020-11-25,Illinois St.,Ohio St.,67.0,94.0,True,2021,-27.0
2020-11-25,Chicago St.,Ohio,61.0,84.0,True,2021,-23.0
2020-11-25,Chattanooga,Lander,99.0,63.0,False,2021,36.0
2020-11-25,Charleston So.,NC State,61.0,95.0,True,2021,-34.0
2020-11-25,California Baptist,Southern California,87.0,95.0,True,2021,-8.0
2020-11-25,California,Oregon St.,63.0,71.0,True,2021,-8.0
2020-11-25,CSUN,Westmont,97.0,79.0,False,2021,18.0
2020-11-25,Butler,Western Mich.,66.0,62.0,False,2021,4.0
2020-11-25,Bradley,Toledo,61.0,59.0,True,2021,2.0
2020-11-25,Bowling Green,Michigan,82.0,96.0,True,2021,-14.0
2020-11-25,Boston College,Villanova,67.0,76.0,True,2021,-9.0
2020-11-25,Ball St.,Northern Ky.,73.0,74.0,True,2021,-1.0
2020-11-25,BYU,Westminster (UT),108.0,59.0,False,2021,49.0
2020-11-25,Austin Peay,Omaha,72.0,66.0,True,2021,6.0
2020-11-25,Army West Point,Merchant Marine,93.0,32.0,False,2021,61.0
2020-11-25,Arkansas,Mississippi Val.,142.0,62.0,False,2021,80.0
2020-11-25,Ark.-Pine Bluff,Marquette,57.0,99.0,True,2021,-42.0
2020-11-25,Arizona St.,Rhode Island,94.0,88.0,True,2021,6.0
2020-11-25,Appalachian St.,South Carolina St.,81.0,61.0,True,2021,20.0
2020-11-25,Alcorn,UAB,50.0,99.0,True,2021,-49.0
2020-11-25,Alabama,Jacksonville St.,81.0,57.0,False,2021,24.0
2020-11-25,Abilene Christian,ETSU,70.0,47.0,True,2021,23.0
2020-11-25,A&M-Corpus Christi,Tex. A&M Int'l,64.0,53.0,False,2021,11.0
2020-11-25,Indiana,Tennessee Tech,89.0,59.0,False,2021,30.0
2020-11-25,Clemson,Mississippi St.,53.0,42.0,True,2021,11.0
2020-11-25,Col. of Charleston,North Carolina,60.0,79.0,True,2021,-19.0
2020-11-25,Central Conn. St.,UConn,75.0,102.0,True,2021,-27.0
2020-11-25,Davidson,High Point,82.0,73.0,False,2021,9.0
2020-11-25,Illinois,N.C. A&T,122.0,60.0,False,2021,62.0
2020-11-25,Idaho St.,Santa Clara,49.0,62.0,True,2021,-13.0
2020-11-25,Houston Baptist,TCU,45.0,69.0,True,2021,-24.0
2020-11-25,Houston,Lamar University,89.0,45.0,False,2021,44.0
2020-11-25,Green Bay,Minnesota,69.0,99.0,True,2021,-30.0
2020-11-25,Grambling,Grand Canyon,53.0,69.0,True,2021,-16.0
2020-11-25,Colorado,South Dakota,84.0,61.0,True,2021,23.0
2020-11-25,Georgetown,UMBC,70.0,62.0,False,2021,8.0
2020-11-25,George Washington,Navy,71.0,78.0,True,2021,-7.0
2020-11-25,Ga. Southern,Fla. National,97.0,65.0,False,2021,32.0
2020-11-25,Furman,Tusculum,95.0,62.0,False,2021,33.0
2020-11-25,Fresno St.,William Jessup,87.0,47.0,False,2021,40.0
2020-11-25,Georgia St.,Georgia Tech,123.0,120.0,True,2021,3.0
2020-11-25,Fairleigh Dickinson,Quinnipiac,66.0,84.0,True,2021,-18.0
2020-11-25,Fla. Atlantic,South Alabama,66.0,68.0,True,2021,-2.0
2020-11-25,Delaware St.,Wake Forest,51.0,111.0,True,2021,-60.0
2020-11-25,Drake,Kansas St.,80.0,70.0,True,2021,10.0
2020-11-25,Eastern Ill.,Wisconsin,67.0,77.0,True,2021,-10.0
2020-11-25,Eastern Mich.,Michigan St.,67.0,83.0,True,2021,-16.0
2020-11-25,Eastern Ky.,North Florida,80.0,67.0,True,2021,13.0
2020-11-25,Evansville,Louisville,44.0,79.0,True,2021,-35.0
2020-11-25,FGCU,Florida A&M,65.0,56.0,False,2021,9.0
2020-11-25,FIU,Flagler,85.0,81.0,False,2021,4.0
2020-11-25,Fairfield,Providence,56.0,97.0,True,2021,-41.0
2020-11-25,Elon,N.C. Wesleyan,82.0,52.0,False,2021,30.0
2020-11-26,Middle Tenn.,Omaha,59.0,60.0,True,2021,-1.0
2020-11-26,N.C. Central,Southern U.,85.0,78.0,True,2021,7.0
2020-11-26,Mississippi Val.,North Texas,62.0,116.0,True,2021,-54.0
2020-11-26,N.C. A&T,Ohio,72.0,84.0,True,2021,-12.0
2020-11-26,Nebraska,Nevada,66.0,69.0,False,2021,-3.0
2020-11-26,VCU,West Virginia,66.0,78.0,True,2021,-12.0
2020-11-26,Saint Mary's (CA),UNI,66.0,64.0,True,2021,2.0
2020-11-26,San Francisco,Towson,79.0,68.0,True,2021,11.0
2020-11-26,South Dakota St.,Utah St.,83.0,59.0,True,2021,24.0
2020-11-26,Utah Valley,Adams St.,100.0,75.0,False,2021,25.0
2020-11-26,Memphis,Western Ky.,69.0,75.0,True,2021,-6.0
2020-11-26,Oakland,Toledo,53.0,80.0,True,2021,-27.0
2020-11-26,Liberty,Mississippi St.,84.0,73.0,True,2021,11.0
2020-11-26,Auburn,Saint Joseph's,96.0,91.0,True,2021,5.0
2020-11-26,LSU,SIUE,94.0,81.0,True,2021,13.0
2020-11-26,La Salle,St. John's (NY),65.0,82.0,True,2021,-17.0
2020-11-26,Arizona St.,Villanova,74.0,83.0,True,2021,-9.0
2020-11-26,Austin Peay,ETSU,67.0,66.0,True,2021,1.0
2020-11-26,BYU,New Orleans,86.0,61.0,False,2021,25.0
2020-11-26,Boston College,Rhode Island,69.0,64.0,True,2021,5.0
2020-11-26,Belmont,Howard,95.0,78.0,True,2021,17.0
2020-11-26,California,Northwest (WA),86.0,61.0,True,2021,25.0
2020-11-26,Chicago St.,Illinois,38.0,97.0,True,2021,-59.0
2020-11-26,Clemson,Purdue,81.0,70.0,True,2021,11.0
2020-11-26,George Mason,Queens (NC),66.0,65.0,True,2021,1.0
2020-11-26,Gonzaga,Kansas,102.0,90.0,True,2021,12.0
2020-11-26,Bradley,Xavier,50.0,51.0,True,2021,-1.0
2020-11-27,Memphis,VCU,59.0,70.0,True,2021,-11.0
2020-11-27,Oregon St.,Northwest (WA),114.0,42.0,False,2021,72.0
2020-11-27,NC State,North Florida,86.0,51.0,False,2021,35.0
2020-11-27,Morehead St.,Richmond,64.0,82.0,True,2021,-18.0
2020-11-27,Maryland,Navy,82.0,52.0,False,2021,30.0
2020-11-27,La Salle,Saint Peter's,51.0,62.0,True,2021,-11.0
2020-11-27,Louisiana Tech,UT Arlington,76.0,71.0,False,2021,5.0
2020-11-27,Longwood,Wake Forest,60.0,71.0,True,2021,-11.0
2020-11-27,Little Rock,UNC Greensboro,70.0,77.0,True,2021,-7.0
2020-11-27,Lamar University,Tulane,57.0,66.0,True,2021,-9.0
2020-11-27,Pepperdine,UCLA,98.0,107.0,True,2021,-9.0
2020-11-27,Kansas City,Greenville,138.0,97.0,False,2021,41.0
2020-11-27,Louisville,Seton Hall,71.0,70.0,False,2021,1.0
2020-11-27,Rice,UIW,68.0,53.0,True,2021,15.0
2020-11-27,Seattle U,William Jessup,77.0,53.0,True,2021,24.0
2020-11-27,Sam Houston St.,Texas Tech,52.0,84.0,True,2021,-32.0
2020-11-27,San Diego St.,UC Irvine,77.0,58.0,False,2021,19.0
2020-11-27,San Francisco,Virginia,61.0,60.0,True,2021,1.0
2020-11-27,Santa Clara,UC Davis,66.0,63.0,False,2021,3.0
2020-11-27,South Alabama,Mobile,95.0,75.0,False,2021,20.0
2020-11-27,Toledo,Xavier,73.0,76.0,True,2021,-3.0
2020-11-27,Troy,Western Caro.,66.0,64.0,True,2021,2.0
2020-11-27,Tulane,Western Caro.,66.0,64.0,True,2021,2.0
2020-11-27,West Virginia,Western Ky.,70.0,64.0,True,2021,6.0
2020-11-27,UNI,Utah St.,71.0,82.0,True,2021,-11.0
2020-11-27,UTSA,Tex. Permian Basin,97.0,71.0,False,2021,26.0
2020-11-27,Valparaiso,Vanderbilt,71.0,77.0,True,2021,-6.0
2020-11-27,Kansas,Saint Joseph's,94.0,72.0,True,2021,22.0
2020-11-27,Saint Mary's (CA),South Dakota St.,72.0,59.0,True,2021,13.0
2020-11-27,James Madison,Norfolk St.,73.0,83.0,False,2021,-10.0
2020-11-27,UNC Asheville,UNCW,68.0,76.0,False,2021,-8.0
2020-11-27,Illinois,Ohio,77.0,75.0,False,2021,2.0
2020-11-27,Iowa,Southern U.,103.0,76.0,False,2021,27.0
2020-11-27,Appalachian St.,Carver,105.0,23.0,False,2021,82.0
2020-11-27,Arizona,Grambling,74.0,55.0,False,2021,19.0
2020-11-27,Ark.-Pine Bluff,Wisconsin,58.0,92.0,True,2021,-34.0
2020-11-27,Arkansas St.,Marshall,56.0,70.0,True,2021,-14.0
2020-11-27,Army West Point,Central Conn. St.,79.0,57.0,True,2021,22.0
2020-11-27,Auburn,Gonzaga,67.0,90.0,True,2021,-23.0
2020-11-27,Belmont,George Mason,77.0,67.0,True,2021,10.0
2020-11-27,Boise St.,Houston,58.0,68.0,True,2021,-10.0
2020-11-27,Bradley,Oakland,74.0,60.0,True,2021,14.0
2020-11-27,Bryant,Syracuse,84.0,85.0,True,2021,-1.0
2020-11-27,Buffalo,Towson,74.0,65.0,True,2021,9.0
2020-11-27,Cal Poly,Bethesda (CA),100.0,46.0,False,2021,54.0
2020-11-27,Charleston So.,Eastern Ky.,50.0,60.0,True,2021,-10.0
2020-11-27,Abilene Christian,Austin Peay,80.0,72.0,True,2021,8.0
2020-11-27,Chicago St.,N.C. A&T,44.0,74.0,True,2021,-30.0
2020-11-27,Charlotte,East Carolina,57.0,66.0,False,2021,-9.0
2020-11-27,Howard,Queens (NC),71.0,85.0,True,2021,-14.0
2020-11-27,Hartford,UConn,57.0,69.0,True,2021,-12.0
2020-11-27,Georgia Tech,Mercer,73.0,83.0,False,2021,-10.0
2020-11-27,Georgia St.,Toccoa Falls,105.0,60.0,False,2021,45.0
2020-11-27,Fla. Atlantic,Jacksonville St.,50.0,60.0,True,2021,-10.0
2020-11-27,Idaho St.,Nicholls St.,51.0,70.0,True,2021,-19.0
2020-11-27,FIU,Flagler,82.0,75.0,False,2021,7.0
2020-11-27,Evansville,Prairie View,61.0,64.0,True,2021,-3.0
2020-11-27,Eastern Ill.,Marquette,50.0,75.0,True,2021,-25.0
2020-11-27,ETSU,Middle Tenn.,57.0,43.0,True,2021,14.0
2020-11-27,Drake,South Dakota,69.0,53.0,True,2021,16.0
2020-11-27,Fairleigh Dickinson,Rutgers,75.0,96.0,True,2021,-21.0
2020-11-27,Colorado,Kansas St.,76.0,58.0,True,2021,18.0
2020-11-28,Oral Roberts,Rogers St.,93.0,63.0,False,2021,30.0
2020-11-28,Old Dominion,William & Mary,86.0,78.0,False,2021,8.0
2020-11-28,Oklahoma St.,Texas Southern,85.0,65.0,False,2021,20.0
2020-11-28,Northwestern St.,UT Arlington,71.0,80.0,True,2021,-9.0
2020-11-28,Nebraska,North Dakota St.,79.0,57.0,False,2021,22.0
2020-11-28,Nicholls St.,Santa Clara,57.0,73.0,True,2021,-16.0
2020-11-28,Penn St.,VMI,86.0,65.0,False,2021,21.0
2020-11-28,Mount St. Mary's,Navy,67.0,73.0,True,2021,-6.0
2020-11-28,Montana,Southern California,62.0,76.0,True,2021,-14.0
2020-11-28,Mississippi Val.,Wyoming,61.0,97.0,True,2021,-36.0
2020-11-28,Michigan St.,Notre Dame,80.0,70.0,False,2021,10.0
2020-11-28,Norfolk St.,Radford,57.0,54.0,True,2021,3.0
2020-11-28,Portland,William Jessup,83.0,73.0,False,2021,10.0
2020-11-28,SIUE,St. Louis Pharmacy,80.0,45.0,True,2021,35.0
2020-11-28,Rice,Our Lady of the Lake,103.0,64.0,True,2021,39.0
2020-11-28,Saint Francis (PA),UMBC,65.0,80.0,False,2021,-15.0
2020-11-28,Southeastern La.,UAB,59.0,84.0,True,2021,-25.0
2020-11-28,Southern Utah,St. Katherine,95.0,47.0,False,2021,48.0
2020-11-28,Troy,UNCW,50.0,73.0,True,2021,-23.0
2020-11-28,Tulane,UNCW,50.0,73.0,True,2021,-23.0
2020-11-28,UC Irvine,Bethesda (CA),135.0,55.0,False,2021,80.0
2020-11-28,UNC Asheville,Western Caro.,81.0,83.0,False,2021,-2.0
2020-11-28,UTRGV,UTSA,81.0,64.0,False,2021,17.0
2020-11-28,Villanova,Virginia Tech,73.0,81.0,True,2021,-8.0
2020-11-28,Wofford,Carver,111.0,37.0,False,2021,74.0
2020-11-28,Liberty,South Carolina,78.0,62.0,True,2021,16.0
2020-11-28,Rhode Island,South Fla.,84.0,68.0,True,2021,16.0
2020-11-28,Lamar University,Lipscomb,73.0,76.0,True,2021,-3.0
2020-11-28,TCU,Tulsa,70.0,65.0,True,2021,5.0
2020-11-28,LMU (CA),Minnesota,73.0,88.0,True,2021,-15.0
2020-11-28,LSU,Saint Louis,81.0,85.0,True,2021,-4.0
2020-11-28,A&M-Corpus Christi,Texas St.,63.0,75.0,False,2021,-12.0
2020-11-28,Abilene Christian,Omaha,70.0,58.0,True,2021,12.0
2020-11-28,Air Force,CSUN,66.0,61.0,True,2021,5.0
2020-11-28,Arkansas,North Texas,69.0,54.0,False,2021,15.0
2020-11-28,Army West Point,Buffalo,78.0,74.0,True,2021,4.0
2020-11-28,BYU,Utah Valley,82.0,60.0,False,2021,22.0
2020-11-28,Belmont,Queens (NC),73.0,61.0,True,2021,12.0
2020-11-28,Bowling Green,South Carolina St.,101.0,78.0,False,2021,23.0
2020-11-28,Central Mich.,UIC,72.0,74.0,True,2021,-2.0
2020-11-28,Coastal Carolina,N.C. Wesleyan,117.0,68.0,False,2021,49.0
2020-11-28,Col. of Charleston,Limestone,99.0,59.0,False,2021,40.0
2020-11-28,Coppin St.,Duke,71.0,81.0,True,2021,-10.0
2020-11-28,Baylor,Louisiana,112.0,82.0,True,2021,30.0
2020-11-28,Drexel,Pittsburgh,74.0,83.0,True,2021,-9.0
2020-11-28,Denver,Regis (CO),82.0,66.0,False,2021,16.0
2020-11-28,Kansas City,Southeast Mo. St.,66.0,71.0,False,2021,-5.0
2020-11-28,Jacksonville,Southern Miss.,66.0,51.0,False,2021,15.0
2020-11-28,Illinois St.,UMass Lowell,82.0,72.0,True,2021,10.0
2020-11-28,Kennesaw St.,Toccoa Falls,106.0,44.0,False,2021,62.0
2020-11-28,Grand Canyon,Benedictine Mesa,94.0,63.0,False,2021,31.0
2020-11-28,Idaho St.,UC Davis,61.0,70.0,True,2021,-9.0
2020-11-28,Ga. Southern,Coastal Ga.,91.0,79.0,False,2021,12.0
2020-11-28,Furman,USC Upstate,91.0,63.0,False,2021,28.0
2020-11-28,Fla. Atlantic,Mobile,83.0,41.0,True,2021,42.0
2020-11-28,Elon,High Point,76.0,75.0,False,2021,1.0
2020-11-28,Eastern Wash.,Washington St.,68.0,71.0,True,2021,-3.0
2020-11-28,George Mason,Howard,84.0,70.0,True,2021,14.0
2020-11-29,Louisville,Prairie View,86.0,64.0,False,2021,22.0
2020-11-29,Maryland,Mount St. Mary's,79.0,61.0,False,2021,18.0
2020-11-29,Miami (FL),North Florida,77.0,59.0,False,2021,18.0
2020-11-29,Michigan,Oakland,81.0,71.0,False,2021,10.0
2020-11-29,Murray St.,Greenville,173.0,95.0,False,2021,78.0
2020-11-29,New Orleans,Texas A&M,53.0,82.0,True,2021,-29.0
2020-11-29,UC Santa Barbara,St. Katherine,92.0,55.0,False,2021,37.0
2020-11-29,Portland,Northwest (WA),74.0,69.0,False,2021,5.0
2020-11-29,Rhode Island,San Francisco,84.0,71.0,True,2021,13.0
2020-11-29,South Carolina,Tulsa,69.0,58.0,True,2021,11.0
2020-11-29,South Fla.,Virginia Tech,58.0,76.0,True,2021,-18.0
2020-11-29,UIW,Our Lady of the Lake,84.0,71.0,False,2021,13.0
2020-11-29,Louisiana Tech,Northwestern St.,91.0,77.0,False,2021,14.0
2020-11-29,Ohio St.,UMass Lowell,74.0,64.0,False,2021,10.0
2020-11-29,Lipscomb,Tulane,66.0,68.0,True,2021,-2.0
2020-11-29,New Mexico St.,Arizona Christian,83.0,77.0,True,2021,6.0
