game_id,team,player,player_id,position,starter,min,fgm,fga,2pm,2pa,3pm,3pa,ftm,fta,pts,reb,ast,to,stl,blk,oreb,dreb,pf
401817515,American University Eagles,L. Brown,5314450,F,False,6.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
401817515,American University Eagles,M. Casey,5314448,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401817515,American University Eagles,J. Anderson,5314447,G,False,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401817515,American University Eagles,K. Sebastian,5314446,G,False,27.0,1,5,1,1,0,4,0,0,2,3,1,1,1,0,2,1,1
401817515,American University Eagles,M. Collins,5314444,G,False,24.0,4,12,4,7,0,5,1,2,9,2,1,0,3,0,0,2,3
401817514,Virginia,T. De Ridder,5311846,F,True,22.0,1,8,1,6,0,2,3,6,5,4,0,1,1,2,3,1,3
401817514,Virginia,J. Grünloh,5311844,C,True,24.0,4,8,4,7,0,1,0,1,8,8,0,0,1,1,5,3,3
401817514,Virginia,S. Lewis,5176232,G,True,28.0,2,7,1,5,1,2,0,0,5,3,2,1,1,0,1,2,1
401817514,Virginia,D. Hall,5105464,G,True,24.0,8,8,7,7,1,1,3,4,20,3,6,2,3,0,1,2,2
401817514,Virginia,M. Thomas,4683758,G,True,17.0,2,6,2,5,0,1,0,0,4,2,1,1,0,0,0,2,2
401817514,Virginia,D. Tillis,4703393,F,False,22.0,4,4,3,3,1,1,1,4,10,1,1,1,1,0,0,1,3
401817514,Virginia,U. Onyenso,5037878,C,False,17.0,3,6,2,3,1,3,0,0,7,3,1,0,0,1,1,2,1
401817514,Virginia,C. Mallory,5150404,G,False,24.0,2,9,2,7,0,2,2,2,6,4,6,1,5,1,2,2,4
401817514,Virginia,J. White,5107274,G,False,22.0,4,10,1,3,3,7,4,4,15,2,1,0,3,0,1,1,2
401817514,Maryland Terrapins,S. Washington,5105562,F,True,36.0,2,8,2,6,0,2,5,9,9,12,0,2,0,0,8,4,3
401817514,Maryland Terrapins,E. Saunders,4870565,F,True,24.0,4,5,2,2,2,3,0,0,10,3,1,1,0,1,1,2,2
401817514,Maryland Terrapins,D. Coit,5108023,G,True,26.0,4,9,1,2,3,7,4,4,15,3,6,3,0,0,0,3,3
401817514,Maryland Terrapins,G. Turkson Jr.,5037877,G,True,26.0,0,1,0,0,0,1,1,2,1,5,0,1,0,2,2,3,2
401817514,Maryland Terrapins,M. Rice,4709133,G,True,24.0,3,10,1,6,2,4,4,4,12,1,4,3,0,0,0,1,3
401817514,Maryland Terrapins,C. Metcalf,5106718,C,False,6.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0
401817514,Maryland Terrapins,D. Adams,5311972,G,False,22.0,3,10,2,6,1,4,2,2,9,4,0,4,1,0,1,3,1
401817514,Maryland Terrapins,I. Watts,5174970,G,False,13.0,3,5,1,1,2,4,0,0,8,3,0,0,1,0,0,3,1
401817514,Maryland Terrapins,A. Mills,5144378,G,False,23.0,3,6,1,2,2,4,0,1,8,4,1,2,0,1,1,3,3
401817513,Virginia,T. De Ridder,5311846,F,True,22.0,5,9,3,5,2,4,1,1,13,6,1,0,2,0,1,5,4
401817513,Virginia,J. Grünloh,5311844,C,True,23.0,3,7,3,5,0,2,2,4,8,7,0,0,0,4,3,4,0
401817513,Virginia,S. Lewis,5176232,G,True,28.0,5,8,3,5,2,3,3,3,15,5,2,0,0,0,2,3,0
401817513,Virginia,D. Hall,5105464,G,True,26.0,2,5,0,2,2,3,0,0,6,1,3,1,1,0,0,1,1
401817513,Virginia,M. Thomas,4683758,G,True,16.0,3,9,1,3,2,6,1,1,9,4,0,4,1,0,1,3,1
401817513,Virginia,C. Lang,4894460,F,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817513,Virginia,D. Tillis,4703393,F,False,15.0,3,3,1,1,2,2,0,0,8,0,1,1,0,0,0,0,1
401817513,Virginia,U. Onyenso,5037878,C,False,17.0,1,5,1,3,0,2,2,4,4,6,0,0,1,3,1,5,2
401817513,Virginia,O. Odom,5311845,G,False,1.0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
401817513,Virginia,M. Carrere,5239714,G,False,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401817513,Virginia,D. Roberts,5174572,G,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817513,Virginia,C. Mallory,5150404,G,False,22.0,4,8,2,4,2,4,0,0,10,2,5,1,6,0,0,2,1
401817513,Virginia,J. White,5107274,G,False,22.0,2,6,1,1,1,5,2,2,7,1,3,0,0,0,1,0,0
401817513,Virginia,E. Gertrude,5080790,G,False,2.0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2
401817513,Maryland Eastern Shore Hawks,J. Locandro,5314176,F,True,22.0,4,7,3,6,1,1,0,0,9,2,0,2,0,1,0,2,1
401817513,Maryland Eastern Shore Hawks,D. Staples,5107653,F,True,22.0,3,7,2,3,1,4,0,0,7,2,0,0,0,0,0,2,2
401817513,Maryland Eastern Shore Hawks,L. Beckwith,5314177,SF,True,17.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
401817513,Maryland Eastern Shore Hawks,M. Teal,5179096,G,True,26.0,2,5,2,4,0,1,2,2,6,4,3,2,1,1,0,4,1
401817513,Maryland Eastern Shore Hawks,J. Cooper,4898212,G,True,23.0,4,8,4,7,0,1,1,2,9,8,2,0,3,0,1,7,1
401817513,Maryland Eastern Shore Hawks,C. Flippin,5243393,PF,False,16.0,3,9,3,9,0,0,2,2,8,2,1,1,0,0,1,1,0
401817513,Maryland Eastern Shore Hawks,M. Hanson Jr.,5241693,F,False,11.0,1,1,1,1,0,0,2,2,4,2,1,0,0,1,2,0,2
401817513,Maryland Eastern Shore Hawks,M. Vassel,4873199,F,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817513,Maryland Eastern Shore Hawks,T. Hall,4703893,F,False,13.0,1,2,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0
401817513,Maryland Eastern Shore Hawks,T. Brown,5314173,PG,False,18.0,1,4,1,3,0,1,0,0,2,1,3,3,0,0,1,0,1
401817513,Maryland Eastern Shore Hawks,J. Johnson,5314172,PG,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817513,Maryland Eastern Shore Hawks,J. Monden,5314175,G,False,16.0,3,6,2,4,1,2,0,0,7,1,1,3,1,0,0,1,1
401817513,Maryland Eastern Shore Hawks,Z. Obanla,5314171,G,False,8.0,3,4,3,4,0,0,0,0,6,4,0,0,0,0,0,4,2
401817513,Maryland Eastern Shore Hawks,J. Thompson,5176356,G,False,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817492,Virginia,T. De Ridder,5311846,F,True,21.0,8,10,6,7,2,3,3,6,21,2,2,0,1,1,1,1,3
401817492,Virginia,J. Grünloh,5311844,C,True,23.0,4,5,2,3,2,2,3,4,13,10,2,0,2,2,7,3,2
401817492,Virginia,S. Lewis,5176232,G,True,26.0,6,9,3,4,3,5,0,0,15,2,4,1,2,0,0,2,3
401817492,Virginia,D. Hall,5105464,G,True,21.0,0,4,0,1,0,3,0,0,0,2,5,2,0,0,2,0,3
401817492,Virginia,M. Thomas,4683758,G,True,21.0,2,8,2,3,0,5,4,6,8,2,3,1,2,0,0,2,2
401817492,Virginia,C. Lang,4894460,F,False,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
401817492,Virginia,D. Tillis,4703393,F,False,18.0,3,4,1,2,2,2,5,5,13,5,1,1,0,0,0,5,0
401817492,Virginia,U. Onyenso,5037878,C,False,17.0,1,2,1,2,0,0,0,0,2,3,0,0,0,4,1,2,0
401817492,Virginia,O. Odom,5311845,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
401817492,Virginia,M. Carrere,5239714,G,False,3.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
401817492,Virginia,D. Roberts,5174572,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401817492,Virginia,C. Mallory,5150404,G,False,24.0,4,8,1,2,3,6,0,0,11,8,4,1,0,0,1,7,2
401817492,Virginia,J. White,5107274,G,False,18.0,4,9,1,2,3,7,0,1,11,3,2,1,0,0,2,1,0
401817492,Virginia,E. Gertrude,5080790,G,False,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817492,Queens University Royals,C. Schwieger,5177217,F,True,25.0,3,7,0,0,3,7,0,0,9,2,1,0,0,0,1,1,3
401817492,Queens University Royals,A. Parker,5176801,F,True,17.0,1,5,1,4,0,1,2,4,4,7,0,4,1,0,2,5,3
401817492,Queens University Royals,N. Mann,5176643,G,True,31.0,7,11,6,7,1,4,3,3,18,3,0,2,2,0,2,1,2
401817492,Queens University Royals,J. Watford,5144110,G,True,25.0,4,8,4,8,0,0,2,3,10,5,5,3,0,0,2,3,3
401817492,Queens University Royals,C. Ashby,5107088,G,True,25.0,1,9,1,3,0,6,0,0,2,3,1,0,0,0,1,2,1
401817492,Queens University Royals,K. Clark,5314491,F,False,6.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2
401817492,Queens University Royals,M. Jabriel,5240005,F,False,22.0,3,9,1,4,2,5,0,0,8,6,1,0,1,0,3,3,0
401817492,Queens University Royals,G. Larson,4898223,F,False,12.0,1,3,0,2,1,1,2,4,5,1,2,0,2,0,1,0,2
401817492,Queens University Royals,R. Celestin,5314490,G,False,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
401817492,Queens University Royals,Y. Berman,5240006,G,False,19.0,4,7,2,4,2,3,0,0,10,3,0,2,0,0,2,1,5
401817492,Queens University Royals,I. Henry,5196932,G,False,16.0,0,3,0,1,0,2,3,4,3,2,1,0,0,0,1,1,0
401817491,Virginia,T. De Ridder,5311846,F,True,31.0,4,10,3,7,1,3,1,4,10,5,0,1,2,0,1,4,2
401817491,Virginia,J. Grünloh,5311844,C,True,17.0,1,4,1,3,0,1,0,0,2,7,0,2,0,2,2,5,2
401817491,Virginia,S. Lewis,5176232,G,True,25.0,3,8,3,5,0,3,0,0,6,2,1,0,1,0,0,2,1
401817491,Virginia,D. Hall,5105464,G,True,11.0,0,3,0,2,0,1,0,0,0,2,0,1,0,1,1,1,5
401817491,Virginia,M. Thomas,4683758,G,True,28.0,9,17,6,10,3,7,3,6,24,3,0,0,0,0,2,1,4
401817491,Virginia,D. Tillis,4703393,F,False,10.0,2,2,2,2,0,0,0,0,4,1,1,1,0,0,1,0,1
401817491,Virginia,U. Onyenso,5037878,C,False,23.0,1,6,1,4,0,2,0,0,2,7,1,0,0,8,3,4,0
401817491,Virginia,C. Mallory,5150404,G,False,34.0,4,13,4,10,0,3,3,5,11,6,3,3,3,0,4,2,3
401817491,Virginia,J. White,5107274,G,False,19.0,5,7,1,1,4,6,0,0,14,0,0,0,0,0,0,0,1
401817491,Virginia,E. Gertrude,5080790,G,False,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
401817491,Butler Bulldogs,M. Ajayi,5176517,F,True,37.0,7,14,7,13,0,1,3,6,17,14,1,2,0,3,4,10,3
401817491,Butler Bulldogs,D. Jones,5143607,C,True,27.0,3,4,3,4,0,0,0,1,6,9,1,0,0,0,2,7,0
401817491,Butler Bulldogs,J. Jackson,5107876,G,True,21.0,2,5,2,5,0,0,6,8,10,1,4,4,0,0,1,0,2
401817491,Butler Bulldogs,J. Kaiser Jr.,5060688,G,True,32.0,1,3,1,3,0,0,3,4,5,10,0,1,4,0,5,5,1
401817491,Butler Bulldogs,F. Bizjack,4848619,G,True,34.0,9,18,7,8,2,10,5,6,25,1,2,2,0,0,0,1,1
401817491,Butler Bulldogs,J. Keith,5101859,F,False,2.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
401817491,Butler Bulldogs,J. McCaffery,5101835,F,False,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
401817491,Butler Bulldogs,Y. Traore,4869741,F,False,10.0,0,3,0,3,0,0,0,0,0,2,2,0,0,0,1,1,1
401817491,Butler Bulldogs,E. Haywood,5184903,G,False,8.0,3,4,0,1,3,3,0,0,9,0,0,0,0,0,0,0,2
401817491,Butler Bulldogs,A. Robinson,5101796,G,False,12.0,1,2,0,1,1,1,0,0,3,1,1,1,2,0,0,1,3
401817491,Butler Bulldogs,Y. Butler,4700880,G,False,14.0,1,2,1,2,0,0,3,4,5,1,0,0,1,0,0,1,4
401817490,Virginia,T. De Ridder,5311846,F,True,27.0,9,15,9,14,0,1,8,9,26,8,0,3,0,1,5,3,5
401817490,Virginia,J. Grünloh,5311844,C,True,31.0,2,6,2,4,0,2,1,3,5,7,3,0,0,2,3,4,3
401817490,Virginia,S. Lewis,5176232,G,True,27.0,4,9,3,5,1,4,0,0,9,6,0,1,1,0,2,4,1
401817490,Virginia,D. Hall,5105464,G,True,29.0,2,9,0,5,2,4,5,6,11,4,1,1,0,1,2,2,3
401817490,Virginia,M. Thomas,4683758,G,True,32.0,3,11,2,7,1,4,7,8,14,5,3,4,1,0,0,5,0
401817490,Virginia,D. Tillis,4703393,F,False,7.0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1
401817490,Virginia,U. Onyenso,5037878,C,False,9.0,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3
401817490,Virginia,C. Mallory,5150404,G,False,25.0,3,7,2,3,1,4,9,10,16,8,1,0,2,0,2,6,5
401817490,Virginia,J. White,5107274,G,False,13.0,0,4,0,1,0,3,0,0,0,3,0,1,0,0,2,1,1
401817490,Northwestern Wildcats,T. Singleton,5226071,F,True,23.0,2,2,1,1,1,1,1,1,6,5,1,1,0,0,1,4,5
401817490,Northwestern Wildcats,N. Martinelli,5105832,F,True,38.0,3,12,2,10,1,2,2,4,9,3,2,2,1,1,1,2,4
401817490,Northwestern Wildcats,A. Page,5060696,F,True,33.0,8,14,6,8,2,6,2,3,20,6,2,2,1,0,0,6,5
401817490,Northwestern Wildcats,A. Ciaravino,5239575,G,True,25.0,3,5,3,4,0,1,0,0,6,3,3,0,0,0,1,2,4
401817490,Northwestern Wildcats,J. Reid,4895746,G,True,27.0,6,15,4,12,2,3,11,14,25,4,5,2,2,0,1,3,4
401817490,Northwestern Wildcats,T. Kropp,5144141,F,False,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
401817490,Northwestern Wildcats,M. Green,5242943,G,False,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
401817490,Northwestern Wildcats,J. West,5221322,G,False,9.0,2,3,2,3,0,0,0,0,4,0,1,0,0,0,0,0,2
401817490,Northwestern Wildcats,J. Mullins,5107289,G,False,24.0,2,4,2,3,0,1,1,2,5,0,0,0,1,0,0,0,2
401817490,Northwestern Wildcats,K.J. Windham,5101650,G,False,11.0,1,2,0,0,1,2,0,0,3,0,0,0,2,0,0,0,2
401817489,Virginia,T. De Ridder,5311846,F,True,30.0,8,17,7,13,1,4,6,9,23,6,3,1,2,1,2,4,5
401817489,Virginia,J. Grünloh,5311844,C,True,26.0,6,11,5,8,1,3,3,7,16,7,1,1,0,3,4,3,3
401817489,Virginia,S. Lewis,5176232,G,True,18.0,1,4,0,1,1,3,6,6,9,2,1,1,2,0,0,2,2
401817489,Virginia,D. Hall,5105464,G,True,33.0,5,6,2,2,3,4,5,6,18,4,3,1,0,0,1,3,1
401817489,Virginia,M. Thomas,4683758,G,True,19.0,7,9,3,4,4,5,0,0,18,5,0,1,0,0,1,4,4
401817489,Virginia,C. Lang,4894460,F,False,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817489,Virginia,U. Onyenso,5037878,C,False,13.0,2,4,2,3,0,1,1,2,5,1,0,0,2,0,1,0,0
401817489,Virginia,M. Carrere,5239714,G,False,3.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
401817489,Virginia,D. Roberts,5174572,G,False,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
401817489,Virginia,C. Mallory,5150404,G,False,22.0,1,4,1,2,0,2,3,4,5,4,5,1,3,0,0,4,4
401817489,Virginia,J. White,5107274,G,False,22.0,2,6,0,0,2,6,2,2,8,1,3,0,0,0,0,1,0
401817489,Virginia,E. Gertrude,5080790,G,False,10.0,1,2,1,2,0,0,0,0,2,0,1,2,0,0,0,0,0
401817489,Marshall Thundering Herd,W. Fricks,4897504,F,True,27.0,1,7,1,4,0,3,4,4,6,2,1,3,3,1,0,2,3
401817489,Marshall Thundering Herd,M. Van Komen,4432858,C,True,28.0,5,6,5,6,0,0,3,6,13,11,0,3,0,1,5,6,3
401817489,Marshall Thundering Herd,C. Hollenbeck,5313169,G,True,17.0,1,5,1,1,0,4,0,0,2,1,1,1,0,0,1,0,3
401817489,Marshall Thundering Herd,N. Otshudi,5313147,G,True,32.0,4,12,3,9,1,3,1,2,10,2,4,3,1,0,1,1,3
401817489,Marshall Thundering Herd,J. Speer,4704015,G,True,17.0,3,9,3,5,0,4,2,2,8,5,2,3,0,0,0,5,4
401817489,Marshall Thundering Herd,A. Fuquay,5313146,F,False,8.0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,3,3
401817489,Marshall Thundering Herd,E. Harding,5240547,F,False,11.0,1,1,1,1,0,0,0,0,2,2,2,0,0,0,1,1,3
401817489,Marshall Thundering Herd,S. Hugie,5313150,G,False,3.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
401817489,Marshall Thundering Herd,B. Slay,5313149,G,False,17.0,1,2,0,0,1,2,2,2,5,1,0,0,0,1,0,1,1
401817489,Marshall Thundering Herd,L. Joseph,5313148,G,False,22.0,8,11,5,7,3,4,3,4,22,3,3,1,2,0,0,3,0
401817489,Marshall Thundering Herd,G. Moore,5240549,G,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817489,Marshall Thundering Herd,W. Dubinsky,5179092,G,False,16.0,2,4,0,1,2,3,4,4,10,2,0,1,0,0,1,1,4
401817489,Marshall Thundering Herd,K. Spears,5105514,G,False,1.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
401817488,Virginia,T. De Ridder,5311846,F,True,25.0,2,7,2,6,0,1,1,2,5,3,1,1,1,0,2,1,0
401817488,Virginia,J. Grünloh,5311844,C,True,21.0,4,5,4,4,0,1,1,2,9,5,0,1,1,4,1,4,3
401817488,Virginia,S. Lewis,5176232,G,True,22.0,5,6,2,2,3,4,0,0,13,5,0,1,1,0,3,2,1
401817488,Virginia,D. Hall,5105464,G,True,27.0,1,3,0,0,1,3,0,0,3,2,7,1,0,0,1,1,1
401817488,Virginia,M. Thomas,4683758,G,True,21.0,2,5,1,3,1,2,6,6,11,3,3,3,1,0,0,3,3
401817488,Virginia,C. Lang,4894460,F,False,3.0,0,2,0,1,0,1,0,1,0,1,1,0,0,0,1,0,2
401817488,Virginia,U. Onyenso,5037878,C,False,18.0,8,10,6,7,2,3,0,0,18,10,2,3,0,4,4,6,1
401817488,Virginia,O. Odom,5311845,G,False,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
401817488,Virginia,M. Carrere,5239714,G,False,12.0,1,2,1,2,0,0,0,0,2,3,3,0,0,0,1,2,0
401817488,Virginia,D. Roberts,5174572,G,False,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817488,Virginia,C. Mallory,5150404,G,False,20.0,4,6,2,4,2,2,6,6,16,3,2,0,3,0,1,2,2
401817488,Virginia,J. White,5107274,G,False,14.0,4,9,2,5,2,4,0,0,10,4,1,2,1,0,1,3,1
401817488,Virginia,E. Gertrude,5080790,G,False,13.0,2,5,2,4,0,1,0,0,4,4,2,1,0,1,0,4,0
401817488,Hampton Pirates,E. Rink,5239645,F,True,9.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
401817488,Hampton Pirates,X. Long,4896367,F,True,28.0,2,5,1,2,1,3,0,0,5,4,1,1,2,1,0,4,0
401817488,Hampton Pirates,D. Johnson,5239644,G,True,19.0,2,9,2,7,0,2,0,0,4,5,0,2,1,0,3,2,3
401817488,Hampton Pirates,J. Gaines-Wyatt,5177538,G,True,19.0,1,6,0,4,1,2,0,0,3,1,4,3,1,0,0,1,3
401817488,Hampton Pirates,C. Watson,4684735,G,True,14.0,1,3,1,2,0,1,1,3,3,0,1,1,0,0,0,0,1
401817488,Hampton Pirates,A. Haskins,5312155,F,False,12.0,0,3,0,1,0,2,0,0,0,5,1,0,0,0,1,4,1
401817488,Hampton Pirates,P. Oduro,5105896,F,False,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
401817488,Hampton Pirates,J. Ogundele,4433231,F,False,17.0,1,3,1,3,0,0,1,2,3,1,0,1,2,0,1,0,0
401817488,Hampton Pirates,Q. Cooper,5312156,G,False,13.0,3,9,2,6,1,3,1,1,8,2,0,1,0,0,1,1,3
401817488,Hampton Pirates,E. Strothers,5176756,G,False,21.0,0,4,0,2,0,2,3,4,3,0,1,1,1,2,0,0,1
401817488,Hampton Pirates,M. Eley,5107807,G,False,24.0,7,11,5,6,2,5,0,0,16,2,0,0,1,0,2,0,1
401817488,Hampton Pirates,K. Williams,5107203,G,False,12.0,1,3,1,1,0,2,0,0,2,0,1,0,0,0,0,0,4
401817488,Hampton Pirates,E. Kennedy,4879743,G,False,6.0,2,6,1,2,1,4,1,1,6,3,0,0,1,1,2,1,0
401817487,Virginia,T. De Ridder,5311846,F,True,30.0,6,10,3,6,3,4,5,6,20,5,2,1,0,0,3,2,2
401817487,Virginia,J. Grünloh,5311844,C,True,25.0,2,5,2,3,0,2,0,0,4,11,1,2,2,7,3,8,3
401817487,Virginia,S. Lewis,5176232,G,True,14.0,3,7,0,1,3,6,1,2,10,3,0,0,0,0,1,2,0
401817487,Virginia,D. Hall,5105464,G,True,27.0,1,5,0,1,1,4,0,0,3,4,7,2,0,0,2,2,2
401817487,Virginia,M. Thomas,4683758,G,True,25.0,5,12,3,4,2,8,0,0,12,3,6,1,0,0,0,3,3
401817487,Virginia,C. Lang,4894460,F,False,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401817487,Virginia,U. Onyenso,5037878,C,False,20.0,4,6,4,5,0,1,2,3,10,7,0,1,0,2,4,3,3
401817487,Virginia,O. Odom,5311845,G,False,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
401817487,Virginia,M. Carrere,5239714,G,False,3.0,1,1,1,1,0,0,0,0,2,1,0,0,0,2,1,0,0
401817487,Virginia,D. Roberts,5174572,G,False,1.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
401817487,Virginia,C. Mallory,5150404,G,False,24.0,2,4,0,1,2,3,3,7,9,5,4,1,2,0,0,5,4
401817487,Virginia,J. White,5107274,G,False,17.0,3,6,0,1,3,5,0,0,9,4,2,3,0,0,2,2,1
401817487,Virginia,E. Gertrude,5080790,G,False,12.0,1,3,1,1,0,2,0,1,2,0,0,0,0,0,0,0,1
401817487,North Carolina Central Eagles,K. Carvey,5242551,F,True,33.0,4,13,3,12,1,1,7,10,16,11,4,2,2,1,5,6,2
401817487,North Carolina Central Eagles,J. Dunn,5107900,F,True,20.0,0,2,0,2,0,0,0,0,0,2,0,1,0,0,2,0,2
401817487,North Carolina Central Eagles,G. Lattimore,5314190,G,True,40.0,7,17,2,11,5,6,6,6,25,3,3,0,0,0,1,2,1
401817487,North Carolina Central Eagles,K. Davis,5240023,G,True,16.0,3,7,3,5,0,2,2,2,8,1,1,0,1,0,0,1,4
401817487,North Carolina Central Eagles,D. Johnson,5108775,G,True,27.0,3,11,3,8,0,3,0,0,6,3,4,0,4,0,1,2,3
401817487,North Carolina Central Eagles,R. Battle II,5241371,F,False,5.0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
401817487,North Carolina Central Eagles,K. Okworogwo,5106673,F,False,23.0,2,4,2,3,0,1,1,2,5,4,0,2,1,0,3,1,1
401817487,North Carolina Central Eagles,J. Slack,5314189,G,False,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401817487,North Carolina Central Eagles,J. Edwards,5258958,G,False,6.0,0,2,0,1,0,1,0,0,0,1,1,1,0,0,0,1,2
401817487,North Carolina Central Eagles,T. Carpenter,5239749,G,False,18.0,0,2,0,2,0,0,0,0,0,3,0,0,0,0,0,3,1
401817487,North Carolina Central Eagles,R. Archey,5176266,G,False,7.0,0,1,0,1,0,0,2,2,2,1,0,2,0,0,1,0,3
401813441,Virginia,T. De Ridder,5311846,F,True,28.0,3,9,3,6,0,3,1,2,7,9,0,4,0,0,1,8,3
401813441,Virginia,J. Grünloh,5311844,C,True,26.0,3,5,2,3,1,2,1,4,8,6,2,3,3,1,2,4,3
401813441,Virginia,S. Lewis,5176232,G,True,24.0,3,5,3,4,0,1,1,2,7,3,4,2,1,0,0,3,2
401813441,Virginia,D. Hall,5105464,G,True,22.0,2,3,1,2,1,1,2,3,7,1,2,2,1,0,0,1,4
401813441,Virginia,M. Thomas,4683758,G,True,13.0,2,4,2,2,0,2,0,0,4,3,1,0,0,1,1,2,3
401813441,Virginia,D. Tillis,4703393,F,False,24.0,2,4,0,2,2,2,2,2,8,4,3,1,0,0,0,4,1
401813441,Virginia,U. Onyenso,5037878,C,False,14.0,2,3,2,3,0,0,4,4,8,6,1,1,1,2,1,5,0
401813441,Virginia,C. Mallory,5150404,G,False,25.0,1,3,0,1,1,2,9,10,12,4,5,4,0,0,1,3,1
401813441,Virginia,J. White,5107274,G,False,24.0,9,9,2,2,7,7,0,0,25,4,3,4,0,0,0,4,3
401813441,Dayton Flyers,A. L'Etang,5239526,F,True,20.0,2,5,1,2,1,3,2,2,7,3,2,1,1,0,2,1,2
401813441,Dayton Flyers,K. Jones,5175785,G,True,24.0,2,6,2,6,0,0,1,3,5,3,1,1,1,0,1,2,3
401813441,Dayton Flyers,D. Montgomery,5177122,G,True,33.0,5,12,5,8,0,4,2,3,12,5,3,3,4,0,0,5,3
401813441,Dayton Flyers,J. Derkack,5106600,G,True,27.0,1,5,1,2,0,3,8,10,10,1,1,3,0,1,0,1,4
401813441,Dayton Flyers,J. Bennett,5106599,G,True,36.0,8,22,6,16,2,6,0,0,18,1,2,1,2,0,1,0,1
401813441,Dayton Flyers,J. Simon,5174574,F,False,17.0,3,5,1,3,2,2,0,0,8,4,0,0,1,0,1,3,4
401813441,Dayton Flyers,J. Conner,5108991,F,False,18.0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,2
401813441,Dayton Flyers,M. Thomas,5101681,F,False,9.0,2,4,1,2,1,2,1,2,6,2,0,0,0,0,0,2,2
401813441,Dayton Flyers,B. Heard,5041945,G,False,16.0,2,5,1,2,1,3,2,2,7,1,1,0,2,1,0,1,0
401812625,Virginia,T. De Ridder,5311846,F,True,24.0,10,14,9,12,1,2,0,2,21,10,2,0,0,0,6,4,4
401812625,Virginia,J. Grünloh,5311844,C,True,24.0,4,7,4,5,0,2,4,7,12,7,1,0,0,3,2,5,2
401812625,Virginia,S. Lewis,5176232,G,True,21.0,3,4,2,2,1,2,4,9,11,7,1,0,0,1,3,4,3
401812625,Virginia,D. Hall,5105464,G,True,28.0,2,6,1,1,1,5,0,0,5,4,5,1,1,0,1,3,2
401812625,Virginia,M. Thomas,4683758,G,True,24.0,1,10,0,4,1,6,4,4,7,3,2,2,1,0,1,2,2
